,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2504,552703006680953442,0.75,True,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,6,150.0,7,30,True,0,1,5,True,75.0,1050.0,0.09,0.18,0.2,4.99,0.0,750.0
2505,553261226074908416,0.75,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,10,200.0,3,28,True,0,1,5,True,100.0,600.0,0.05,0.23,0.22,4.99,0.0,1000.0
2506,554125187195453744,1.0,True,IJburg - Zeeburgereiland,52.38,4.96,Entire home/apt,4,2,3,4,120.0,5,14,True,0,1,5,True,30.0,600.0,0.06,0.18,0.18,4.99,0.0,600.0
2507,557658982213555652,0.9,True,Centrum-West,52.38,4.895,Private room,3,1,1,8,159.0,3,365,True,2,2,4,True,53.0,477.0,0.08,0.17,0.22,4.99,0.36164383561643837,584.0410958904109
2508,558480112972118314,0.32,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,3,180.0,5,365,True,0,0,5,True,90.0,900.0,0.08,0.17,0.2,4.99,0.5287671232876713,908.8904109589041
2509,559127777385590386,0.96,True,De Baarsjes - Oud-West,52.38,4.875,Shared room,3,1,2,13,275.0,2,60,True,5,2,4,True,91.7,550.0,0.06,0.21,0.21,4.99,0.0136986301369863,1107.3287671232877
2510,560681439204626628,0.75,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,13,145.0,13,30,True,0,1,5,True,72.5,1885.0,0.06,0.16,0.21,4.99,0.0,725.0
2511,560742014605158658,1.0,True,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,6,149.0,5,365,True,0,1,5,True,74.5,745.0,0.07,0.15,0.18,4.99,0.0,714.7945205479452
2512,560743575785664831,1.0,True,Westerpark,52.38,4.88,Entire home/apt,4,2,2,12,270.0,4,365,True,0,0,4,True,67.5,1080.0,0.08,0.2,0.19,4.99,0.4958904109589041,1367.5342465753424
2513,561377261110332673,1.0,True,Bijlmer-Centrum,52.3,4.95,Private room,3,1,1,4,65.0,3,50,True,0,4,3,True,21.67,195.0,0.06,0.11,0.17,2.99,0.1095890410958904,327.4109589041096
2514,562119607971470052,0.9,True,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,3,2,2,8,350.0,3,30,True,0,1,4,True,116.7,1050.0,0.08,0.26,0.22,4.99,0.049315068493150684,1750.0
2515,566557466875252858,0.97,True,Bijlmer-Oost,52.3,4.98,Private room,1,1,1,5,90.0,4,28,True,13,2,4,True,90.0,360.0,0.06,0.11,0.16,4.99,0.03561643835616438,494.13698630136986
2516,568523400177884625,0.83,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,11,266.0,2,365,True,0,0,5,True,133.0,532.0,0.02,0.14,0.21,4.99,0.0,1471.8219178082193
2517,568561397403760678,0.88,True,Geuzenveld - Slotermeer,52.38,4.8,Entire home/apt,3,2,3,11,175.0,7,1125,True,2,4,4,True,58.34,1225.0,0.07,0.26,0.16,4.99,0.8273972602739726,876.2465753424658
2518,568683128219348239,1.0,True,Westerpark,52.38,4.87,Entire home/apt,2,1,1,10,190.0,3,365,True,0,0,5,True,95.0,570.0,0.09,0.17,0.23,4.99,0.0,975.4794520547945
2519,569457202123189275,0.25,True,Westerpark,52.38,4.87,Entire home/apt,2,1,1,4,175.0,5,14,True,0,0,5,True,87.5,875.0,0.08,0.16,0.19,4.99,0.8136986301369863,875.0
2520,569535770000075953,1.0,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,5,120.0,30,41,True,0,0,5,True,60.0,3600.0,0.06,0.17,0.19,4.99,0.27671232876712326,600.0
2521,571526139623297641,0.78,True,Watergraafsmeer,52.34,4.93,Entire home/apt,2,1,2,9,197.0,3,365,True,3,0,5,True,98.5,591.0,0.09,0.16,0.22,4.99,0.00821917808219178,904.5205479452055
2522,573483136389747902,0.82,True,Westerpark,52.38,4.867,Entire home/apt,2,1,1,7,140.0,2,30,True,0,0,4,True,70.0,280.0,0.07,0.16,0.17,4.99,0.0027397260273972603,700.0
2523,573803425562240254,0.83,True,Noord-Oost,52.4,4.95,Entire home/apt,2,1,1,4,110.0,4,365,True,0,1,4,True,55.0,440.0,0.05,0.18,0.19,4.99,0.024657534246575342,554.3150684931506
2524,574423871863802609,0.5,True,Oud-Oost,52.34,4.918,Entire home/apt,3,2,1,5,135.0,3,5,True,0,0,4,True,45.0,405.0,0.06,0.13,0.17,4.99,0.21095890410958903,675.0
2525,575042515086654943,0.56,True,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,11,135.0,3,365,True,2,1,5,True,67.5,405.0,0.04,0.16,0.16,4.99,0.01643835616438356,681.6164383561644
2526,577190313072716463,1.0,True,Oud-Oost,52.34,4.93,Entire home/apt,2,1,1,4,98.0,3,365,True,0,1,5,True,49.0,294.0,0.08,0.1,0.16,4.99,0.0027397260273972603,496.16438356164383
2527,577331963117660103,0.77,True,Centrum-Oost,52.38,4.91,Entire home/apt,3,2,2,12,389.0,4,365,True,0,0,5,True,129.6,1556.0,0.03,0.16,0.26,4.99,0.2191780821917808,2158.8082191780823
2528,577887066010860721,1.0,True,Watergraafsmeer,52.34,4.93,Entire home/apt,3,2,1,7,248.0,5,14,True,6,1,5,True,82.7,1240.0,0.09,0.32,0.24,4.99,0.2356164383561644,1239.3150684931506
2529,578754812446163259,0.85,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,2,10,230.0,3,363,True,0,1,5,True,57.5,690.0,0.1,0.09,0.23,4.99,0.4712328767123288,1163.041095890411
2530,579392653502749270,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,13,250.0,5,365,True,0,1,5,True,125.0,1250.0,0.1,0.23,0.21,4.99,0.4136986301369863,1250.0
2531,580235273130797322,0.5,True,Watergraafsmeer,52.34,4.938,Entire home/apt,4,2,3,13,216.0,5,365,True,2,2,5,True,54.0,1080.0,0.1,0.15,0.33,4.99,0.057534246575342465,1050.4657534246576
2532,580870087750124077,0.51,True,Centrum-West,52.38,4.887,Private room,4,1,3,10,180.0,3,365,True,6,6,5,True,45.0,540.0,0.07,0.2,0.21,4.99,0.5726027397260274,900.0
2533,581577886011017374,0.71,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,10,230.0,4,15,True,0,2,4,True,115.0,920.0,0.1,0.23,0.26,4.99,0.0,1150.0
2534,582398957093988972,0.54,True,De Pijp - Rivierenbuurt,52.34,4.89,Private room,3,1,4,1,98.0,3,32,True,3,2,5,True,32.66,294.0,0.05,0.13,0.18,4.99,0.2054794520547945,507.45205479452056
2535,583090371841085010,0.73,True,Centrum-Oost,52.38,4.88,Entire home/apt,4,2,1,23,443.0,1,365,True,11,3,3,True,110.75,443.0,0.08,0.1,0.22,10.99,0.9123287671232877,2032.876712328767
2536,583137206507770352,0.9,True,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,2,1,1,11,237.0,3,31,True,7,0,4,True,118.5,711.0,0.07,0.18,0.23,4.99,0.0821917808219178,1199.5890410958905
2537,583806637571348776,0.75,True,Centrum-West,52.38,4.9,Private room,2,1,1,14,142.0,3,1125,True,7,7,4,True,71.0,426.0,0.07,0.16,0.17,4.99,0.8821917808219178,708.5205479452055
2538,583906252685120317,0.36,True,Zuid,52.34,4.848,Entire home/apt,2,1,1,10,195.0,4,1125,True,0,2,5,True,97.5,780.0,0.08,0.13,0.26,4.99,0.005479452054794521,968.068493150685
2539,585125997570708212,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.945,Entire home/apt,2,1,1,12,180.0,8,9,True,7,1,5,True,90.0,1440.0,0.08,0.12,0.16,4.99,0.7890410958904109,900.0
2540,585247724655632639,0.22,True,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,4,2,3,7,180.0,3,365,True,0,0,5,True,45.0,540.0,0.08,0.19,0.17,4.99,0.4246575342465753,1044.6575342465753
2541,586257070522452076,0.53,True,Centrum-West,52.38,4.875,Entire home/apt,4,2,3,15,364.0,2,7,True,0,2,4,True,91.0,728.0,0.08,0.17,0.29,4.99,0.17534246575342466,3737.671232876712
2542,586917670534919357,0.39,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,2,1,1,3,156.0,3,365,True,0,2,5,True,78.0,468.0,0.07,0.15,0.2,4.99,0.01643835616438356,655.4109589041096
2543,587385509884588735,1.0,True,Oud-Oost,52.34,4.92,Entire home/apt,2,1,1,1,85.0,3,12,True,0,1,4,True,42.5,255.0,0.06,0.12,0.16,4.99,0.0273972602739726,487.6575342465753
2544,587436553754183598,0.39,True,Oud-Oost,52.34,4.914,Entire home/apt,4,2,2,4,120.0,3,365,True,0,0,5,True,30.0,360.0,0.04,0.1,0.17,4.99,0.4301369863013699,711.2602739726027
2545,587514392024673557,0.86,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,3,8,230.0,3,30,True,0,1,4,True,57.5,690.0,0.1,0.18,0.23,4.99,0.010958904109589041,1150.0
2546,587718195447695888,0.38,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,2,1,1,4,125.0,4,30,True,1,0,5,True,62.5,500.0,0.07,0.14,0.22,4.99,0.01643835616438356,631.0
2547,588123344477410536,1.0,True,Buitenveldert - Zuidas,52.3,4.87,Entire home/apt,4,2,2,7,260.0,3,18,True,4,1,5,True,65.0,780.0,0.07,0.13,0.23,4.99,0.4,1372.1917808219177
2548,588859323308285214,0.07,True,Centrum-West,52.38,4.88,Private room,2,1,1,9,250.0,3,14,True,12,0,5,True,125.0,750.0,0.12,0.23,0.33,4.99,0.8986301369863013,1250.0
2549,589607149380794757,0.09,True,Centrum-Oost,52.38,4.902,Entire home/apt,3,2,1,17,450.0,3,30,True,0,2,4,True,150.0,1350.0,0.11,0.18,0.28,10.99,0.0547945205479452,2256.849315068493
2550,589766359288572451,0.64,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,3,15,325.0,3,31,True,0,1,5,True,81.25,975.0,0.12,0.31,0.23,4.99,0.0027397260273972603,1625.0
2551,591716565334599367,1.0,True,Oud-Oost,52.38,4.93,Entire home/apt,2,1,1,7,180.0,4,12,True,3,1,5,True,90.0,720.0,0.07,0.16,0.2,4.99,0.09315068493150686,900.0
2552,592389868426747777,0.57,True,Centrum-West,52.38,4.89,Private room,2,1,1,7,182.0,2,180,True,1,7,5,True,91.0,364.0,0.08,0.15,0.19,4.99,0.0027397260273972603,910.6438356164383
2553,592398060470692016,0.6,True,Westerpark,52.4,4.87,Entire home/apt,2,1,2,7,90.0,7,31,True,0,1,5,True,45.0,630.0,0.06,0.1,0.14,4.99,0.0,450.0
2554,593119225573814452,0.25,True,Westerpark,52.38,4.875,Entire home/apt,2,1,1,11,289.0,3,3,True,1,4,5,True,144.5,867.0,0.08,0.18,0.27,4.99,0.16712328767123288,1445.0
2555,593180183681959296,1.0,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,3,5,165.0,3,21,True,0,2,5,True,41.25,495.0,0.09,0.12,0.13,4.99,0.6246575342465753,825.0
2556,594553816419624266,0.93,True,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Private room,2,1,1,6,175.0,2,365,True,12,2,4,True,87.5,350.0,0.09,0.22,0.16,4.99,0.5972602739726027,1963.027397260274
2557,594722520230602404,0.97,True,Oud-Oost,52.34,4.926,Private room,3,1,2,8,108.0,3,31,True,3,3,5,True,36.0,324.0,0.06,0.14,0.15,4.99,0.09863013698630137,673.6849315068494
2558,594854298993801505,0.95,True,Oud-Oost,52.34,4.92,Private room,4,1,3,11,160.0,5,8,True,4,4,5,True,40.0,800.0,0.07,0.17,0.2,4.99,0.06575342465753424,801.5342465753424
2559,595598653682977026,0.4,True,Zuid,52.34,4.848,Entire home/apt,2,1,1,7,200.0,4,10,True,3,1,5,True,100.0,800.0,0.07,0.2,0.25,4.99,0.4328767123287671,1000.0
2560,596389925106125864,0.93,True,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,4,2,2,15,395.0,4,365,True,8,1,5,True,98.75,1580.0,0.16,0.14,0.33,4.99,0.16712328767123288,1971.2328767123288
2561,597004355411959102,0.75,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,6,160.0,7,30,True,10,0,4,True,80.0,1120.0,0.07,0.18,0.19,4.99,0.4547945205479452,800.013698630137
2562,597470915724140369,0.67,True,Centrum-West,52.38,4.875,Entire home/apt,2,1,1,7,250.0,3,365,True,0,1,5,True,125.0,750.0,0.1,0.17,0.26,4.99,0.20273972602739726,1250.0
2563,597534556147535926,0.95,True,Centrum-Oost,52.38,4.9,Entire home/apt,2,1,1,15,387.0,3,365,True,0,1,5,True,193.5,1161.0,0.11,0.14,0.29,4.99,0.8328767123287671,1948.9041095890411
2564,597752786821794473,0.64,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,10,180.0,4,14,True,12,2,4,True,90.0,720.0,0.06,0.22,0.13,4.99,0.06027397260273973,900.8219178082192
2565,597767781644386044,0.68,True,Centrum-Oost,52.38,4.902,Entire home/apt,3,2,2,14,299.0,3,365,True,0,0,5,True,99.7,897.0,0.06,0.26,0.18,4.99,0.0,1495.0
2566,598364660031591022,0.92,True,Centrum-West,52.38,4.9,Private room,2,1,1,6,183.0,2,365,True,9,2,4,True,91.5,366.0,0.07,0.14,0.22,4.99,0.1095890410958904,597.1232876712329
2567,598612684037138242,0.61,True,Centrum-West,52.38,4.895,Entire home/apt,6,3,3,14,375.0,3,365,True,9,1,1,True,62.5,1125.0,0.09,0.21,0.26,4.99,0.0821917808219178,1875.2602739726028
2568,599054612718249605,1.0,True,Oud-Oost,52.34,4.91,Entire home/apt,2,1,1,10,211.0,5,11,True,0,2,5,True,105.5,1055.0,0.05,0.2,0.19,4.99,0.043835616438356165,1200.7808219178082
2569,599095640730147281,0.72,True,Zuid,52.34,4.863,Private room,1,1,1,2,80.0,5,365,True,2,0,5,True,80.0,400.0,0.04,0.12,0.14,4.99,0.8356164383561644,379.2328767123288
2570,600546428941251893,0.96,True,Oud-Noord,52.4,4.902,Entire home/apt,4,2,1,13,266.0,3,120,True,13,1,5,True,66.5,798.0,0.15,0.22,0.25,4.99,0.4657534246575342,1496.150684931507
2571,602194129214708156,0.97,True,Bijlmer-Oost,52.3,4.98,Private room,1,1,1,7,88.0,5,60,True,19,2,5,True,88.0,440.0,0.06,0.12,0.15,4.99,0.052054794520547946,445.6849315068493
2572,602564634587571667,0.24,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,2,18,434.0,4,30,True,7,2,4,True,108.5,1736.0,0.15,0.25,0.26,10.99,0.4383561643835616,2032.109589041096
2573,602863093410746913,0.64,True,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,4,2,4,19,450.0,3,30,True,0,1,4,True,112.5,1350.0,0.1,0.22,0.13,10.99,0.4712328767123288,2120.794520547945
2574,604710022784237976,0.4,True,Bos en Lommer,52.38,4.844,Entire home/apt,4,2,2,5,210.0,3,7,True,0,1,5,True,52.5,630.0,0.07,0.18,0.27,4.99,0.0136986301369863,1052.5753424657535
2575,605508239313800929,0.9,True,Westerpark,52.38,4.867,Entire home/apt,2,1,1,9,179.0,3,30,True,0,2,5,True,89.5,537.0,0.08,0.17,0.19,4.99,0.0,1001.5753424657535
2576,609144376373073488,0.79,True,Osdorp,52.34,4.812,Entire home/apt,4,2,3,11,171.0,3,30,True,5,2,5,True,42.75,513.0,0.09,0.13,0.2,4.99,0.03561643835616438,845.5753424657535
2577,612191055973104135,0.76,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,9,275.0,3,365,True,0,2,5,True,68.75,825.0,0.07,0.08,0.25,4.99,0.0,1375.0
2578,612241358185566923,0.81,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,2,24,651.0,3,31,True,0,1,4,True,162.8,1953.0,0.11,0.17,0.29,10.99,0.1178082191780822,3252.8082191780823
2579,612771882888379983,1.0,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,4,153.0,3,365,True,1,1,5,True,76.5,459.0,0.08,0.12,0.16,4.99,0.4520547945205479,797.1917808219179
2580,613469769708738317,0.4,True,Zuid,52.34,4.887,Entire home/apt,2,1,1,8,280.0,3,14,True,0,1,5,True,140.0,840.0,0.08,0.2,0.23,4.99,0.030136986301369864,1400.0
2581,614943743736248682,0.52,True,Centrum-West,52.38,4.9,Entire home/apt,4,2,2,19,450.0,3,365,True,3,2,4,True,112.5,1350.0,0.13,0.23,0.33,10.99,0.010958904109589041,2250.0
2582,616386590175292607,1.0,True,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,7,195.0,4,21,True,0,1,5,True,97.5,780.0,0.07,0.14,0.22,4.99,0.019178082191780823,974.8356164383562
2583,616408408099846675,0.82,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,8,154.0,2,1125,True,0,2,4,True,77.0,308.0,0.09,0.14,0.15,4.99,0.852054794520548,754.5205479452055
2584,617352100838559116,0.0,True,Oud-Noord,52.4,4.906,Entire home/apt,2,1,1,6,295.0,2,21,True,3,1,5,True,147.5,590.0,0.1,0.22,0.26,4.99,0.0684931506849315,1475.0
2585,618044870846962669,1.0,True,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,9,170.0,5,14,True,0,2,5,True,85.0,850.0,0.09,0.11,0.24,4.99,0.0273972602739726,908.5890410958904
2586,618071471104515879,0.69,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,3,2,2,23,450.0,5,10,True,10,3,4,True,150.0,2250.0,0.06,0.24,0.21,10.99,0.0273972602739726,2250.0
2587,618804692907836170,0.33,True,Westerpark,52.38,4.87,Entire home/apt,4,2,2,11,250.0,3,9,True,0,1,5,True,62.5,750.0,0.08,0.24,0.22,4.99,0.0,1250.0
2588,619083498750886769,0.14,True,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,8,195.0,5,365,True,0,1,5,True,97.5,975.0,0.08,0.16,0.23,4.99,0.136986301369863,975.0
2589,619283373356472530,1.0,True,Centrum-Oost,52.38,4.895,Private room,2,1,1,1,136.0,1,365,True,3,1,5,True,68.0,136.0,0.06,0.14,0.17,4.99,0.4136986301369863,1417.2876712328766
2590,619478604219809197,1.0,True,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,150.0,3,365,True,0,1,4,True,75.0,450.0,0.07,0.13,0.16,4.99,0.01643835616438356,752.054794520548
2591,620061441154294012,1.0,True,De Baarsjes - Oud-West,52.38,4.848,Entire home/apt,2,1,1,2,196.0,3,14,True,11,1,5,True,98.0,588.0,0.07,0.22,0.19,4.99,0.8027397260273973,1005.2602739726027
2592,622947567186451732,0.83,True,Centrum-Oost,52.38,4.883,Entire home/apt,4,2,3,21,543.0,1,365,True,14,1,2,True,135.8,543.0,0.1,0.23,0.35,10.99,0.8986301369863013,2448.219178082192
2593,628244722853942086,0.8,True,De Aker - Nieuw Sloten,52.34,4.812,Entire home/apt,2,1,1,7,200.0,2,7,True,1,2,5,True,100.0,400.0,0.1,0.21,0.17,4.99,0.11506849315068493,1018.1506849315068
2594,629329986469778119,0.99,True,De Baarsjes - Oud-West,52.38,4.88,Entire home/apt,2,1,1,13,362.0,2,365,True,5,1,5,True,181.0,724.0,0.15,0.13,0.29,4.99,0.0136986301369863,1750.4794520547946
2595,631084538508215083,0.5,True,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,304.0,4,30,True,7,1,5,True,152.0,1216.0,0.1,0.23,0.2,4.99,0.8657534246575342,1900.0
2596,631521216552263082,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,3,2,2,6,184.0,3,365,True,9,1,5,True,61.34,552.0,0.09,0.26,0.23,4.99,0.7452054794520548,1150.0
2597,636752144003140378,0.58,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,2,37,1000.0,2,30,True,17,1,4,True,250.0,2000.0,0.12,0.33,0.33,10.99,0.12876712328767123,6250.0
2598,2107131,1.0,True,Gaasperdam - Driemond,52.28,4.996,Entire home/apt,6,3,3,18,377.0,2,60,True,1,5,4,True,62.84,754.0,0.11,0.16,0.23,4.99,0.4712328767123288,1856.7123287671234
2599,43364131,0.9,True,Geuzenveld - Slotermeer,52.4,4.754,Entire home/apt,4,2,3,9,121.0,3,100,True,2,3,4,True,30.25,363.0,0.05,0.11,0.16,4.99,0.7945205479452054,658.8493150684932
2600,49493100,1.0,True,Buitenveldert - Zuidas,52.3,4.86,Private room,2,1,1,6,167.0,1,360,True,8,1,4,True,83.5,167.0,0.07,0.2,0.23,4.99,0.8794520547945206,979.3150684931506
2601,29979667,0.97,True,De Aker - Nieuw Sloten,52.34,4.797,Private room,4,1,4,17,299.0,1,1125,True,30,0,4,True,74.75,299.0,0.14,0.26,0.3,4.99,0.9917808219178083,1270.6986301369864
2602,52998236,1.0,True,Noord-Oost,52.44,5.074,Entire home/apt,8,4,7,1,15.0,1,28,True,4,0,3,True,1.88,15.0,0.09,0.1,0.13,0.99,0.5452054794520548,75.0
2603,721551,0.72,True,Noord-Oost,52.4,5.07,Entire home/apt,6,3,3,4,180.0,5,1125,True,5,1,4,True,30.0,900.0,0.06,0.21,0.16,4.99,0.2958904109589041,901.3698630136986
2604,35284613,0.29,True,Noord-Oost,52.4,5.07,Entire home/apt,5,3,3,10,220.0,7,14,True,12,0,5,True,44.0,1540.0,0.11,0.19,0.21,4.99,0.6054794520547945,1100.0
2605,28250151,0.67,True,Bijlmer-Centrum,52.28,4.977,Entire home/apt,6,3,4,3,300.0,5,1125,True,0,0,4,True,50.0,1500.0,0.09,0.33,0.23,4.99,0.057534246575342465,1224.6575342465753
2606,30230156,0.5,True,Buitenveldert - Zuidas,52.3,4.863,Entire home/apt,4,2,2,15,294.0,6,31,True,0,0,5,True,73.5,1764.0,0.11,0.22,0.25,4.99,0.36164383561643837,1444.86301369863
2607,21444254,0.5,True,Buitenveldert - Zuidas,52.3,4.867,Entire home/apt,7,4,7,9,275.0,4,1125,True,0,0,4,True,39.28,1100.0,0.1,0.28,0.17,4.99,0.46301369863013697,1447.3287671232877
2608,6770035,0.71,True,Bijlmer-Centrum,52.3,4.938,Entire home/apt,5,3,4,7,120.0,5,40,True,0,1,4,True,24.0,600.0,0.08,0.11,0.19,4.99,0.38082191780821917,617.1917808219179
2609,50193216,1.0,True,Noord-Oost,52.4,5.066,Private room,2,1,1,8,105.0,3,60,True,9,1,5,True,52.5,315.0,0.07,0.12,0.17,4.99,0.8767123287671232,525.0
2610,52878730,0.86,True,Buitenveldert - Zuidas,52.3,4.863,Entire home/apt,5,3,3,8,250.0,3,25,True,0,0,5,True,50.0,750.0,0.05,0.22,0.2,4.99,0.0958904109589041,1266.986301369863
2611,6632081,0.0,True,Buitenveldert - Zuidas,52.3,4.85,Entire home/apt,4,2,5,12,235.0,6,30,True,0,0,4,True,58.75,1410.0,0.1,0.2,0.24,4.99,0.18082191780821918,1225.5479452054794
2612,10311085,0.6,True,Bijlmer-Centrum,52.28,4.97,Entire home/apt,4,2,3,7,145.0,3,20,True,1,0,5,True,36.25,435.0,0.07,0.18,0.15,4.99,0.24383561643835616,725.0
2613,2306793,0.3,True,Noord-Oost,52.44,4.953,Entire home/apt,6,3,5,15,160.0,14,1125,True,6,0,5,True,26.67,2240.0,0.1,0.18,0.16,4.99,0.4273972602739726,800.0
2614,33092917,1.0,True,Buitenveldert - Zuidas,52.3,4.87,Entire home/apt,4,2,2,9,290.0,1,365,True,25,5,4,True,72.5,290.0,0.1,0.15,0.15,4.99,0.5561643835616439,1117.123287671233
2615,51418830,0.96,True,Noord-Oost,52.44,5.0,Entire home/apt,3,2,2,7,114.0,3,30,True,20,3,4,True,38.0,342.0,0.07,0.15,0.18,4.99,0.27945205479452057,638.8630136986301
2616,40944828,0.46,True,Gaasperdam - Driemond,52.3,5.04,Entire home/apt,5,3,3,4,149.0,2,1125,True,0,0,4,True,29.8,298.0,0.07,0.12,0.19,4.99,0.030136986301369864,749.7945205479452
2617,26527398,0.0,True,Noord-Oost,52.44,5.0,Entire home/apt,6,3,2,11,149.0,3,1125,True,0,0,4,True,24.83,447.0,0.05,0.16,0.17,4.99,0.23013698630136986,745.0
2618,43557102,1.0,True,Bijlmer-Centrum,52.3,4.93,Private room,2,1,1,10,149.0,1,1125,True,12,0,5,True,74.5,149.0,0.06,0.17,0.16,4.99,0.5698630136986301,641.9589041095891
2619,50973991,1.0,True,Noord-Oost,52.44,4.992,Entire home/apt,6,3,3,12,175.0,3,21,True,0,0,5,True,29.17,525.0,0.08,0.12,0.19,4.99,0.5917808219178082,902.3972602739726
2620,36291998,0.77,True,Geuzenveld - Slotermeer,52.4,4.754,Entire home/apt,4,2,4,2,109.0,10,364,True,1,0,4,True,27.25,1090.0,0.07,0.17,0.17,4.99,0.0821917808219178,546.1643835616438
2621,44174765,1.0,True,Watergraafsmeer,52.34,4.953,Private room,1,1,1,2,47.0,14,365,True,2,3,4,True,47.0,658.0,0.11,0.09,0.16,0.99,0.2273972602739726,224.1095890410959
2622,49493264,1.0,True,Buitenveldert - Zuidas,52.3,4.855,Private room,1,1,1,10,155.0,1,360,True,13,1,4,True,155.0,155.0,0.07,0.12,0.2,4.99,0.9041095890410958,929.0410958904109
2623,36438581,0.9,True,Geuzenveld - Slotermeer,52.4,4.758,Entire home/apt,4,2,3,10,120.0,3,1125,True,0,0,4,True,30.0,360.0,0.06,0.1,0.19,4.99,0.00821917808219178,600.0
2624,24841425,1.0,True,De Aker - Nieuw Sloten,52.34,4.793,Entire home/apt,5,3,3,5,181.0,3,30,True,0,0,4,True,36.2,543.0,0.1,0.12,0.12,4.99,0.0,903.4931506849315
2625,3287537,0.0,True,Buitenveldert - Zuidas,52.3,4.82,Entire home/apt,3,2,3,4,125.0,5,30,True,0,0,4,True,41.66,625.0,0.06,0.16,0.2,4.99,0.5972602739726027,625.0
2626,33521588,0.36,True,De Aker - Nieuw Sloten,52.34,4.78,Entire home/apt,5,3,4,9,249.0,4,24,True,7,2,4,True,49.8,996.0,0.1,0.22,0.23,4.99,0.6,1294.5068493150684
2627,27981057,0.57,True,De Aker - Nieuw Sloten,52.34,4.793,Entire home/apt,4,2,3,5,175.0,5,1125,True,0,0,5,True,43.75,875.0,0.09,0.2,0.2,4.99,0.41643835616438357,874.6575342465753
2628,46032528,0.55,True,Noord-Oost,52.44,5.0,Entire home/apt,5,3,4,13,280.0,4,30,True,0,0,5,True,56.0,1120.0,0.1,0.23,0.31,4.99,0.6328767123287671,1387.6712328767123
2629,52919823,1.0,True,Buitenveldert - Zuidas,52.3,4.848,Entire home/apt,8,4,3,15,380.0,5,365,True,9,0,4,True,47.5,1900.0,0.11,0.23,0.24,4.99,0.07671232876712329,2049.4520547945203
2630,29979592,0.97,True,De Aker - Nieuw Sloten,52.34,4.797,Private room,2,1,2,5,206.0,1,1125,True,30,0,4,True,103.0,206.0,0.09,0.17,0.23,4.99,1.0,805.6986301369863
2631,29553447,1.0,True,Buitenveldert - Zuidas,52.3,4.816,Entire home/apt,2,1,1,6,143.0,4,1125,True,9,4,4,True,71.5,572.0,0.08,0.11,0.19,4.99,0.030136986301369864,618.3424657534247
